Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-390466,"Chaperonin-mediated protein folding",1,96,0.006610659688748106,0.9463342150642385,0.9463342150642385,1,19,0.0014151646059883808,9606,Homo sapiens,"SIK1","","R-HSA-390470"
R-HSA-380320,"Recruitment of NuMA to mitotic centrosomes",1,97,0.006679520727172566,0.9479500006639037,0.9479500006639037,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ACTR1A","","R-HSA-380316;R-HSA-380508"
R-HSA-156902,"Peptide chain elongation",1,97,0.006679520727172566,0.9479500006639037,0.9479500006639037,4,5,3.7241173841799495E-4,9606,Homo sapiens,"RPS26","","R-HSA-156915;R-HSA-156912;R-HSA-156923;R-HSA-156907"
R-HSA-71406,"Pyruvate metabolism and Citric Acid (TCA) cycle",1,97,0.006679520727172566,0.9479500006639037,0.9479500006639037,1,36,0.0026813645166095636,9606,Homo sapiens,"D2HGDH","","R-HSA-880007"
R-HSA-5619084,"ABC transporter disorders",1,98,0.006748381765597025,0.9495172446963693,0.9495172446963693,1,22,0.0016386116490391778,9606,Homo sapiens,"PSMA6","","R-HSA-8866858"
R-HSA-8868773,"rRNA processing in the nucleus and cytosol",3,207,0.014254234953863104,0.9507681695465992,0.9507681695465992,7,15,0.0011172352152539848,9606,Homo sapiens,"RPS26;WDR36;SIK1","","R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791228;R-HSA-6790907;R-HSA-6791227;R-HSA-6790906"
R-HSA-73884,"Base Excision Repair",1,99,0.006817242804021485,0.9510374022367979,0.9510374022367979,6,105,0.007820646506777894,9606,Homo sapiens,"H4C3","","R-HSA-9629216;R-HSA-9629483;R-HSA-9629195;R-HSA-9629497;R-HSA-9629372;R-HSA-9629373"
R-HSA-4086400,"PCP/CE pathway",1,99,0.006817242804021485,0.9510374022367979,0.9510374022367979,1,24,0.0017875763444063757,9606,Homo sapiens,"PSMA6","","R-HSA-4608855"
R-HSA-9013423,"RAC3 GTPase cycle",1,100,0.006886103842445944,0.952511884839591,0.952511884839591,1,6,4.4689408610159393E-4,9606,Homo sapiens,"ARHGAP15","","R-HSA-9018806"
R-HSA-428157,"Sphingolipid metabolism",2,158,0.010880044071064592,0.953009061255509,0.953009061255509,3,64,0.004766870251750335,9606,Homo sapiens,"GLB1","","R-HSA-1605624;R-HSA-1606312;R-HSA-1605724"
R-HSA-975956,"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",1,101,0.006954964880870404,0.9539420618372156,0.9539420618372156,1,1,7.448234768359899E-5,9606,Homo sapiens,"RPS26","","R-HSA-927789"
R-HSA-156842,"Eukaryotic Translation Elongation",1,102,0.007023825919294863,0.9553292616003164,0.9553292616003164,4,9,6.703411291523909E-4,9606,Homo sapiens,"RPS26","","R-HSA-156915;R-HSA-156912;R-HSA-156923;R-HSA-156907"
R-HSA-391251,"Protein folding",1,102,0.007023825919294863,0.9553292616003164,0.9553292616003164,1,28,0.0020855057351407717,9606,Homo sapiens,"SIK1","","R-HSA-390470"
R-HSA-2029481,"FCGR activation",1,103,0.007092686957719322,0.9566747727603401,0.9566747727603401,4,6,4.4689408610159393E-4,9606,Homo sapiens,"CD247","","R-HSA-2029452;R-HSA-2029449;R-HSA-2029459;R-HSA-2029457"
R-HSA-983695,"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers",1,103,0.007092686957719322,0.9566747727603401,0.9566747727603401,3,25,0.0018620586920899747,9606,Homo sapiens,"ITPR3","","R-HSA-169683;R-HSA-169680;R-HSA-1168376"
R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",2,162,0.011155488224762429,0.9575581533184327,0.9575581533184327,2,67,0.0049903172948011325,9606,Homo sapiens,"SLC39A8;RUNX1","","R-HSA-549241;R-HSA-442387"
R-HSA-1474290,"Collagen formation",1,104,0.007161547996143782,0.9579798453957129,0.9579798453957129,20,77,0.005735140771637122,9606,Homo sapiens,"COL15A1","","R-HSA-8948232;R-HSA-1650808;R-HSA-2002460;R-HSA-8948234;R-HSA-2022073;R-HSA-8948224;R-HSA-8948226;R-HSA-2089971;R-HSA-8948228;R-HSA-1981104;R-HSA-8948230;R-HSA-8948231;R-HSA-8944216;R-HSA-2213200;R-HSA-8948219;R-HSA-8948222;R-HSA-1981128;R-HSA-1980233;R-HSA-1981157;R-HSA-1981120"
R-HSA-162906,"HIV Infection",4,264,0.018179314144057292,0.9593953191157876,0.9593953191157876,10,160,0.011917175629375838,9606,Homo sapiens,"PSMA6;CD28;HLA-A;CD247","","R-HSA-182243;R-HSA-167633;R-HSA-182279;R-HSA-182263;R-HSA-167637;R-HSA-180603;R-HSA-167630;R-HSA-182286;R-HSA-164943;R-HSA-180573"
R-HSA-199977,"ER to Golgi Anterograde Transport",2,164,0.011293210301611348,0.9596717121633997,0.9596717121633997,13,39,0.0029048115596603604,9606,Homo sapiens,"ACTR1A;LMAN2","","R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-5694527;R-HSA-6809006;R-HSA-5694428;R-HSA-204008;R-HSA-5694522;R-HSA-6809003;R-HSA-5694439;R-HSA-5694446;R-HSA-5694441;R-HSA-5694409"
R-HSA-425393,"Transport of inorganic cations/anions and amino acids/oligopeptides",2,164,0.011293210301611348,0.9596717121633997,0.9596717121633997,2,75,0.005586176076269924,9606,Homo sapiens,"SLC15A2;SLC7A10","","R-HSA-427998;R-HSA-376200"
R-HSA-72689,"Formation of a pool of free 40S subunits",1,106,0.0072992700729927005,0.9604734895120993,0.9604734895120993,2,2,1.4896469536719798E-4,9606,Homo sapiens,"RPS26","","R-HSA-72673;R-HSA-72676"
R-HSA-72764,"Eukaryotic Translation Termination",1,106,0.0072992700729927005,0.9604734895120993,0.9604734895120993,3,5,3.7241173841799495E-4,9606,Homo sapiens,"RPS26","","R-HSA-141671;R-HSA-141691;R-HSA-141673"
R-HSA-2730905,"Role of LAT2/NTAL/LAB on calcium mobilization",1,107,0.00736813111141716,0.9616643785723389,0.9616643785723389,2,7,5.213764337851929E-4,9606,Homo sapiens,"FCER1G","","R-HSA-2730860;R-HSA-2730884"
R-HSA-6807878,"COPI-mediated anterograde transport",1,107,0.00736813111141716,0.9616643785723389,0.9616643785723389,2,12,8.937881722031879E-4,9606,Homo sapiens,"ACTR1A","","R-HSA-6809006;R-HSA-6809003"
R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",1,108,0.00743699214984162,0.9628194664007634,0.9628194664007634,1,39,0.0029048115596603604,9606,Homo sapiens,"SLC35D1","","R-HSA-174368"
R-HSA-5358351,"Signaling by Hedgehog",2,168,0.011568654455309186,0.9636004267787657,0.9636004267787657,24,82,0.006107552510055117,9606,Homo sapiens,"PSMA6;SUFU","","R-HSA-5610741;R-HSA-5362448;R-HSA-5635860;R-HSA-5610742;R-HSA-5610737;R-HSA-5635859;R-HSA-5610717;R-HSA-5635868;R-HSA-5635839;R-HSA-5610718;R-HSA-5610745;R-HSA-5610746;R-HSA-5610757;R-HSA-5610758;R-HSA-5610720;R-HSA-5610723;R-HSA-5610754;R-HSA-5610722;R-HSA-5610732;R-HSA-5610767;R-HSA-5635854;R-HSA-5610766;R-HSA-5610760;R-HSA-5610730"
R-HSA-8957275,"Post-translational protein phosphorylation",1,109,0.007505853188266079,0.9639398269032706,0.9639398269032706,1,1,7.448234768359899E-5,9606,Homo sapiens,"TNC","","R-HSA-8952289"
R-HSA-9009391,"Extra-nuclear estrogen signaling",1,110,0.0075747142266905385,0.9650265018436818,0.9650265018436818,1,38,0.0028303292119767616,9606,Homo sapiens,"NOS3","","R-HSA-202127"
R-HSA-2408557,"Selenocysteine synthesis",1,112,0.007712436303539457,0.9671028071138795,0.9671028071138795,2,7,5.213764337851929E-4,9606,Homo sapiens,"RPS26","","R-HSA-2408529;R-HSA-5333615"
R-HSA-111885,"Opioid Signalling",1,112,0.007712436303539457,0.9671028071138795,0.9671028071138795,2,59,0.004394458513332341,9606,Homo sapiens,"ITPR3","","R-HSA-169683;R-HSA-169680"
R-HSA-6805567,"Keratinization",3,226,0.015562594683927834,0.9680805674851409,0.9680805674851409,10,34,0.0025323998212423656,9606,Homo sapiens,"SPRR2E;FLG;TCHH","","R-HSA-6810357;R-HSA-8849797;R-HSA-6811539;R-HSA-6814387;R-HSA-8942224;R-HSA-6814734;R-HSA-8934819;R-HSA-6814764;R-HSA-6814298;R-HSA-6810937"
R-HSA-73894,"DNA Repair",6,369,0.025409723178625533,0.968411678854739,0.968411678854739,74,332,0.024728139430954865,9606,Homo sapiens,"RAD51B;RMI2;RTEL1;EYA2;POLI;H4C3","","R-HSA-5656148;R-HSA-5684052;R-HSA-69891;R-HSA-5686483;R-HSA-5656158;R-HSA-5685341;R-HSA-5683930;R-HSA-5683801;R-HSA-5685318;R-HSA-5686469;R-HSA-5682629;R-HSA-5685838;R-HSA-9629195;R-HSA-5683405;R-HSA-5686900;R-HSA-5686642;R-HSA-5686398;R-HSA-5693566;R-HSA-5683967;R-HSA-5653756;R-HSA-5683964;R-HSA-5693564;R-HSA-9629497;R-HSA-5653754;R-HSA-9629372;R-HSA-5693561;R-HSA-9629373;R-HSA-5693542;R-HSA-5684071;R-HSA-9629216;R-HSA-5693539;R-HSA-5693536;R-HSA-5685985;R-HSA-5683425;R-HSA-5693551;R-HSA-9629483;R-HSA-5693549;R-HSA-5685994;R-HSA-5684887;R-HSA-5683735;R-HSA-5682967;R-HSA-5693589;R-HSA-5682965;R-HSA-5684882;R-HSA-5683986;R-HSA-5685011;R-HSA-5693584;R-HSA-5693599;R-HSA-5682588;R-HSA-5686685;R-HSA-5682586;R-HSA-5693593;R-HSA-5653766;R-HSA-5683077;R-HSA-5686657;R-HSA-5693583;R-HSA-5693580;R-HSA-5653770;R-HSA-5686410;R-HSA-5684875;R-HSA-5693620;R-HSA-5686704;R-HSA-5682992;R-HSA-5683384;R-HSA-5683385;R-HSA-5682598;R-HSA-5682983;R-HSA-5685156;R-HSA-5693602;R-HSA-5682607;R-HSA-5682863;R-HSA-5682858;R-HSA-5686440;R-HSA-5656105"
R-HSA-192823,"Viral mRNA Translation",1,114,0.007850158380388376,0.969056109247883,0.969056109247883,2,2,1.4896469536719798E-4,9606,Homo sapiens,"RPS26","","R-HSA-192704;R-HSA-192841"
R-HSA-2559580,"Oxidative Stress Induced Senescence",1,114,0.007850158380388376,0.969056109247883,0.969056109247883,5,40,0.0029792939073439596,9606,Homo sapiens,"H4C3","","R-HSA-3229089;R-HSA-3222593;R-HSA-3223200;R-HSA-3240295;R-HSA-3229102"
R-HSA-9633012,"Response of EIF2AK4 (GCN2) to amino acid deficiency",1,115,0.007919019418812836,0.9699889234765338,0.9699889234765338,4,16,0.0011917175629375838,9606,Homo sapiens,"RPS26","","R-HSA-9633008;R-HSA-9633742;R-HSA-9634669;R-HSA-9633005"
R-HSA-8856825,"Cargo recognition for clathrin-mediated endocytosis",1,115,0.007919019418812836,0.9699889234765338,0.9699889234765338,1,15,0.0011172352152539848,9606,Homo sapiens,"IL7R","","R-HSA-8866277"
R-HSA-163125,"Post-translational modification: synthesis of GPI-anchored proteins",1,115,0.007919019418812836,0.9699889234765338,0.9699889234765338,1,16,0.0011917175629375838,9606,Homo sapiens,"PIGX","","R-HSA-162830"
R-HSA-5619507,"Activation of HOX genes during differentiation",1,116,0.007987880457237296,0.9708936795408492,0.9708936795408492,31,43,0.0032027409503947563,9606,Homo sapiens,"H4C3","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617642"
R-HSA-5617472,"Activation of anterior HOX genes in hindbrain development during early embryogenesis",1,116,0.007987880457237296,0.9708936795408492,0.9708936795408492,31,43,0.0032027409503947563,9606,Homo sapiens,"H4C3","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617642"
R-HSA-1474244,"Extracellular matrix organization",5,329,0.022655281641647155,0.971860653473336,0.971860653473336,32,319,0.02375986891106808,9606,Homo sapiens,"COL15A1;TNC;ITGB8;ICAM5","","R-HSA-8948232;R-HSA-2002460;R-HSA-8948234;R-HSA-216064;R-HSA-2168038;R-HSA-216068;R-HSA-8948224;R-HSA-199050;R-HSA-8948226;R-HSA-8948228;R-HSA-8948230;R-HSA-8948231;R-HSA-216076;R-HSA-8944216;R-HSA-2424246;R-HSA-1981128;R-HSA-265426;R-HSA-1980233;R-HSA-2396029;R-HSA-2395320;R-HSA-1981120;R-HSA-1650808;R-HSA-2022073;R-HSA-2681667;R-HSA-2089971;R-HSA-1981104;R-HSA-2213200;R-HSA-8948219;R-HSA-8948222;R-HSA-2681694;R-HSA-2681681;R-HSA-1981157"
R-HSA-1799339,"SRP-dependent cotranslational protein targeting to membrane",1,119,0.008194463572510673,0.9734478944364501,0.9734478944364501,5,5,3.7241173841799495E-4,9606,Homo sapiens,"RPS26","","R-HSA-1799326;R-HSA-1799330;R-HSA-1799329;R-HSA-1799335;R-HSA-1799332"
R-HSA-72706,"GTP hydrolysis and joining of the 60S ribosomal subunit",1,120,0.008263324610935133,0.9742485904338751,0.9742485904338751,3,3,2.2344704305079697E-4,9606,Homo sapiens,"RPS26","","R-HSA-72672;R-HSA-72619;R-HSA-72671"
R-HSA-156827,"L13a-mediated translational silencing of Ceruloplasmin expression",1,120,0.008263324610935133,0.9742485904338751,0.9742485904338751,1,3,2.2344704305079697E-4,9606,Homo sapiens,"RPS26","","R-HSA-156823"
R-HSA-211000,"Gene Silencing by RNA",1,120,0.008263324610935133,0.9742485904338751,0.9742485904338751,1,40,0.0029792939073439596,9606,Homo sapiens,"H4C3","","R-HSA-5578742"
R-HSA-1630316,"Glycosaminoglycan metabolism",2,182,0.012532708993251618,0.9746562890775866,0.9746562890775866,2,88,0.006554446596156711,9606,Homo sapiens,"GLB1","","R-HSA-2090079;R-HSA-1630306"
R-HSA-9648025,"EML4 and NUDC in mitotic spindle formation",1,121,0.008332185649359593,0.9750251940233137,0.9750251940233137,2,5,3.7241173841799495E-4,9606,Homo sapiens,"NEK6","","R-HSA-9648017;R-HSA-9648089"
R-HSA-9010553,"Regulation of expression of SLITs and ROBOs",2,183,0.012601570031676078,0.9753078243506241,0.9753078243506241,3,20,0.0014896469536719798,9606,Homo sapiens,"RPS26;PSMA6","","R-HSA-9014652;R-HSA-9011313;R-HSA-9014610"
R-HSA-382556,"ABC-family proteins mediated transport",1,122,0.008401046687784052,0.9757784285312728,0.9757784285312728,1,27,0.0020110233874571725,9606,Homo sapiens,"PSMA6","","R-HSA-8866553"
R-HSA-9006931,"Signaling by Nuclear Receptors",6,384,0.026442638754992424,0.9762446594962395,0.9762446594962395,23,192,0.014300610755251006,9606,Homo sapiens,"NOS3;MYC;ZNF217;H4C3;RUNX1","","R-HSA-9009065;R-HSA-8932076;R-HSA-9011981;R-HSA-9011949;R-HSA-8931981;R-HSA-9011983;R-HSA-9011950;R-HSA-9012000;R-HSA-8932033;R-HSA-9009378;R-HSA-202127;R-HSA-9011941;R-HSA-8932037;R-HSA-9011975;R-HSA-9009371;R-HSA-9011997;R-HSA-9011966;R-HSA-9011985;R-HSA-9011984;R-HSA-9011952;R-HSA-8932084;R-HSA-8932020;R-HSA-8932021"
R-HSA-1474165,"Reproduction",1,123,0.00846990772620851,0.9765089956158014,0.9765089956158014,8,24,0.0017875763444063757,9606,Homo sapiens,"H4C3","","R-HSA-912408;R-HSA-912458;R-HSA-912503;R-HSA-912470;R-HSA-912496;R-HSA-912467;R-HSA-1214188;R-HSA-912450"
R-HSA-6803157,"Antimicrobial peptides",1,123,0.00846990772620851,0.9765089956158014,0.9765089956158014,1,58,0.004319976165648741,9606,Homo sapiens,"TLR1","","R-HSA-1974676"
R-HSA-2871796,"FCERI mediated MAPK activation",1,124,0.00853876876463297,0.9772175759141766,0.9772175759141766,2,20,0.0014896469536719798,9606,Homo sapiens,"FCER1G","","R-HSA-2730851;R-HSA-2730886"
R-HSA-381426,"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",1,127,0.00874535187990635,0.9792179002184203,0.9792179002184203,1,14,0.0010427528675703858,9606,Homo sapiens,"TNC","","R-HSA-8952289"
R-HSA-168249,"Innate Immune System",29,1333,0.09179176421980444,0.9799514136117171,0.9799514136117171,130,708,0.05273350215998808,9606,Homo sapiens,"MANBA;FCER1G;NOS3;HLA-B;TNFAIP3;NFATC2;ITPR3;IQGAP1;HLA-A;NFKB1;TLR1;NFKBIA;DIAPH1;PSMA6;PTPRC;GLB1;CFHR4;IL1B;REL;TLR10;STAT6;CD247;CARD11","","R-HSA-688136;R-HSA-975880;R-HSA-975878;R-HSA-975879;R-HSA-975874;R-HSA-975873;R-HSA-9604480;R-HSA-5621366;R-HSA-202534;R-HSA-5621363;R-HSA-202541;R-HSA-5621371;R-HSA-5621370;R-HSA-937022;R-HSA-451634;R-HSA-5621347;R-HSA-5621356;R-HSA-5621353;R-HSA-5621352;R-HSA-5621355;R-HSA-5621354;R-HSA-2730861;R-HSA-2730860;R-HSA-2730863;R-HSA-2730849;R-HSA-2730851;R-HSA-5684250;R-HSA-6800426;R-HSA-5684248;R-HSA-6800434;R-HSA-2730876;R-HSA-9630923;R-HSA-2730864;R-HSA-2730867;R-HSA-5607728;R-HSA-5684275;R-HSA-5607731;R-HSA-5684273;R-HSA-5607741;R-HSA-8851436;R-HSA-937059;R-HSA-2730843;R-HSA-5660965;R-HSA-5684261;R-HSA-937337;R-HSA-2730833;R-HSA-5607724;R-HSA-937079;R-HSA-210298;R-HSA-5607726;R-HSA-5607720;R-HSA-2730836;R-HSA-5684267;R-HSA-418436;R-HSA-2029467;R-HSA-1974676;R-HSA-2029458;R-HSA-166286;R-HSA-2029459;R-HSA-166284;R-HSA-2029457;R-HSA-2559414;R-HSA-2029452;R-HSA-2029453;R-HSA-2454192;R-HSA-2029451;R-HSA-2029449;R-HSA-5660622;R-HSA-2730888;R-HSA-5660663;R-HSA-5660660;R-HSA-8869667;R-HSA-2730894;R-HSA-2730882;R-HSA-5660666;R-HSA-2730884;R-HSA-2730886;R-HSA-2730904;R-HSA-2029476;R-HSA-2730899;R-HSA-166072;R-HSA-5432814;R-HSA-2730900;R-HSA-2730903;R-HSA-2730902;R-HSA-166082;R-HSA-2454240;R-HSA-2201316;R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-2029271;R-HSA-166091;R-HSA-2029268;R-HSA-2201322;R-HSA-5624473;R-HSA-168140;R-HSA-169683;R-HSA-3249379;R-HSA-169680;R-HSA-3249378;R-HSA-9603905;R-HSA-2262775;R-HSA-166362;R-HSA-166363;R-HSA-2262777;R-HSA-3249390;R-HSA-2197697;R-HSA-975852;R-HSA-975853;R-HSA-168166;R-HSA-2454208;R-HSA-166119;R-HSA-3249371;R-HSA-3249370;R-HSA-3249372;R-HSA-6798743;R-HSA-168947;R-HSA-168950;R-HSA-6798739;R-HSA-975866;R-HSA-168951;R-HSA-975865;R-HSA-6798751;R-HSA-2454239;R-HSA-6798749;R-HSA-6798748;R-HSA-975861;R-HSA-6798747;R-HSA-975857"
R-HSA-9007101,"Rab regulation of trafficking",1,129,0.008883073956755267,0.9804531040831124,0.9804531040831124,2,35,0.0026068821689259644,9606,Homo sapiens,"RIN3","","R-HSA-8877311;R-HSA-8875320"
R-HSA-109581,"Apoptosis",2,192,0.013221319377496212,0.9804875840552866,0.9804875840552866,5,141,0.010502011023387457,9606,Homo sapiens,"PSMA6;FASLG","","R-HSA-211715;R-HSA-139952;R-HSA-3465459;R-HSA-73945;R-HSA-3465448"
R-HSA-2029480,"Fcgamma receptor (FCGR) dependent phagocytosis",2,193,0.013290180415920672,0.980993527115587,0.980993527115587,17,42,0.0031282586027111575,9606,Homo sapiens,"ITPR3;CD247","","R-HSA-2197697;R-HSA-2029467;R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-2029271;R-HSA-2029268;R-HSA-2029458;R-HSA-2029459;R-HSA-2029457;R-HSA-169683;R-HSA-2029452;R-HSA-169680;R-HSA-2029453;R-HSA-2029451;R-HSA-2029449;R-HSA-2029476"
R-HSA-72737,"Cap-dependent Translation Initiation",1,130,0.008951934995179727,0.9810429567421479,0.9810429567421479,10,18,0.0013406822583047818,9606,Homo sapiens,"RPS26","","R-HSA-72673;R-HSA-72672;R-HSA-72691;R-HSA-72676;R-HSA-72697;R-HSA-72619;R-HSA-156808;R-HSA-157849;R-HSA-72621;R-HSA-72671"
R-HSA-72613,"Eukaryotic Translation Initiation",1,130,0.008951934995179727,0.9810429567421479,0.9810429567421479,11,21,0.0015641293013555788,9606,Homo sapiens,"RPS26","","R-HSA-72673;R-HSA-72672;R-HSA-72691;R-HSA-72676;R-HSA-156823;R-HSA-72697;R-HSA-72619;R-HSA-156808;R-HSA-157849;R-HSA-72621;R-HSA-72671"
R-HSA-373760,"L1CAM interactions",1,130,0.008951934995179727,0.9810429567421479,0.9810429567421479,1,54,0.004022046774914345,9606,Homo sapiens,"FLG","","R-HSA-437230"
R-HSA-68882,"Mitotic Anaphase",3,249,0.017146398567690402,0.9813842974358791,0.9813842974358791,3,32,0.0023834351258751676,9606,Homo sapiens,"PSMA6;CDC23;ANAPC1","","R-HSA-174144;R-HSA-174202;R-HSA-174121"
R-HSA-983231,"Factors involved in megakaryocyte development and platelet production",2,194,0.013359041454345131,0.9814867535641595,0.9814867535641595,3,43,0.0032027409503947563,9606,Homo sapiens,"RAD51B;JAK2","","R-HSA-983285;R-HSA-997237;R-HSA-983218"
R-HSA-446219,"Synthesis of substrates in N-glycan biosythesis",1,131,0.009020796033604186,0.9816150489839953,0.9816150489839953,2,49,0.0036496350364963502,9606,Homo sapiens,"GLB1","","R-HSA-4084999;R-HSA-9638120"
R-HSA-2555396,"Mitotic Metaphase and Anaphase",3,250,0.01721525960611486,0.9818216599017219,0.9818216599017219,3,33,0.0024579174735587664,9606,Homo sapiens,"PSMA6;CDC23;ANAPC1","","R-HSA-174144;R-HSA-174202;R-HSA-174121"
R-HSA-1500931,"Cell-Cell communication",1,133,0.009158518110453106,0.9827080705647175,0.9827080705647175,1,60,0.004468940861015939,9606,Homo sapiens,"IQGAP1","","R-HSA-451377"
R-HSA-9012999,"RHO GTPase cycle",7,452,0.031125189367855667,0.9844018839296808,0.9844018839296808,17,89,0.00662892894384031,9606,Homo sapiens,"DIAPH1;CAVIN1;IQGAP1;ARHGAP27;ARHGAP15;FGD2","","R-HSA-9013161;R-HSA-9018794;R-HSA-9018766;R-HSA-9013024;R-HSA-9017507;R-HSA-9013157;R-HSA-9690493;R-HSA-9013159;R-HSA-9013145;R-HSA-9013144;R-HSA-9018746;R-HSA-9693125;R-HSA-9013009;R-HSA-9693198;R-HSA-9013110;R-HSA-9014294;R-HSA-9018806"
R-HSA-9658195,"Leishmania infection",6,406,0.027957581600330534,0.9845368347717147,0.9845368347717147,19,95,0.007075823029941904,9606,Homo sapiens,"IL1B;REL;ITPR3;CD247;NFKB1","","R-HSA-9664275;R-HSA-9664273;R-HSA-449058;R-HSA-9664406;R-HSA-9664278;R-HSA-9666426;R-HSA-9666458;R-HSA-9666425;R-HSA-9666430;R-HSA-9666428;R-HSA-9666435;R-HSA-169683;R-HSA-169680;R-HSA-9603905;R-HSA-9664261;R-HSA-448703;R-HSA-9664271;R-HSA-9664270;R-HSA-9664268"
R-HSA-202733,"Cell surface interactions at the vascular wall",3,257,0.017697286875086076,0.984619730263158,0.984619730263158,3,65,0.004841352599433934,9606,Homo sapiens,"FCER1G;INPP5D;SLC7A10","","R-HSA-114577;R-HSA-210290;R-HSA-375131"
R-HSA-5576891,"Cardiac conduction",1,138,0.009502823302575403,0.9851652678977615,0.9851652678977615,3,27,0.0020110233874571725,9606,Homo sapiens,"ITPR3","","R-HSA-169683;R-HSA-5226904;R-HSA-139854"
R-HSA-977606,"Regulation of Complement cascade",1,139,0.009571684340999862,0.9856132008034578,0.9856132008034578,1,42,0.0031282586027111575,9606,Homo sapiens,"CFHR4","","R-HSA-8851436"
R-HSA-9006934,"Signaling by Receptor Tyrosine Kinases",10,593,0.04083459578570445,0.9861835053611436,0.9861835053611436,77,704,0.05243557276925369,9606,Homo sapiens,"FLG;DIAPH1;RIT1;ERBB3;NOS3;ITPR3;STAT6;PTPRK;JAK2","","R-HSA-1250195;R-HSA-8848005;R-HSA-109699;R-HSA-6785636;R-HSA-1250463;R-HSA-202127;R-HSA-1250462;R-HSA-5654596;R-HSA-202129;R-HSA-5654597;R-HSA-5654594;R-HSA-5654592;R-HSA-6785648;R-HSA-1247497;R-HSA-202137;R-HSA-1250189;R-HSA-5654600;R-HSA-1963581;R-HSA-1963582;R-HSA-202144;R-HSA-5654514;R-HSA-1250486;R-HSA-1963578;R-HSA-190245;R-HSA-1470012;R-HSA-1470010;R-HSA-5654392;R-HSA-1497784;R-HSA-1470009;R-HSA-187698;R-HSA-190256;R-HSA-187697;R-HSA-1963563;R-HSA-8863804;R-HSA-190268;R-HSA-8941623;R-HSA-5654167;R-HSA-5654165;R-HSA-1358801;R-HSA-5654672;R-HSA-5654673;R-HSA-169683;R-HSA-1358790;R-HSA-169680;R-HSA-5654149;R-HSA-191062;R-HSA-5656064;R-HSA-1963589;R-HSA-190427;R-HSA-1358798;R-HSA-1306953;R-HSA-1358792;R-HSA-1963586;R-HSA-190429;R-HSA-1433418;R-HSA-5654582;R-HSA-187746;R-HSA-5654578;R-HSA-1433456;R-HSA-5654591;R-HSA-380782;R-HSA-5654586;R-HSA-5654587;R-HSA-5654584;R-HSA-5654692;R-HSA-5654690;R-HSA-5654560;R-HSA-1977958;R-HSA-5654575;R-HSA-5654573;R-HSA-8847995;R-HSA-202111;R-HSA-5654571;R-HSA-202110;R-HSA-1433451;R-HSA-183036;R-HSA-5654569"
R-HSA-1483257,"Phospholipid metabolism",4,315,0.021691227103704722,0.9865498574203346,0.9865498574203346,6,218,0.01623715179502458,9606,Homo sapiens,"TNFAIP8;INPP5D;PITPNM2;LCLAT1","","R-HSA-8874470;R-HSA-1675949;R-HSA-1482867;R-HSA-1482861;R-HSA-75885;R-HSA-8869241"
R-HSA-5617833,"Cilium Assembly",2,208,0.014323095992287564,0.9872159965646207,0.9872159965646207,8,50,0.0037241173841799495,9606,Homo sapiens,"AHI1;ACTR1A","","R-HSA-5626228;R-HSA-5626227;R-HSA-5626220;R-HSA-5626223;R-HSA-5626681;R-HSA-5617816;R-HSA-5626699;R-HSA-5638009"
