Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-9662361,"Sensory processing of sound by outer hair cells of the cochlea",1,64,0.0044071064591654045,0.964844336712785,0.964844336712785,1,8,5.958587814687919E-4,9606,Homo sapiens,"RDX","","R-HSA-9663363"
R-HSA-2029482,"Regulation of actin dynamics for phagocytic cup formation",4,158,0.010880044071064592,0.9648687121958528,0.9648687121958528,7,24,0.0017875763444063757,9606,Homo sapiens,"FCGR2A;IGLV3-21;MAPK3","","R-HSA-2197697;R-HSA-2029453;R-HSA-2029469;R-HSA-2029451;R-HSA-2029467;R-HSA-2029476;R-HSA-2029458"
R-HSA-69275,"G2/M Transition",6,212,0.014598540145985401,0.9648820332945791,0.9648820332945791,21,78,0.005809623119320721,9606,Homo sapiens,"PSMA6;PSMD14;CUL1;FGFR1OP;PSMB10;RBX1","","R-HSA-380455;R-HSA-3000335;R-HSA-380294;R-HSA-8854052;R-HSA-8854051;R-HSA-8852354;R-HSA-380303;R-HSA-8853419;R-HSA-8854071;R-HSA-3000319;R-HSA-380311;R-HSA-380272;R-HSA-8853405;R-HSA-2574845;R-HSA-3000310;R-HSA-8854044;R-HSA-380283;R-HSA-3000339;R-HSA-8854041;R-HSA-2574840;R-HSA-8853496"
R-HSA-2980766,"Nuclear Envelope Breakdown",1,65,0.004475967497589863,0.9666400463495044,0.9666400463495044,2,13,9.682705198867869E-4,9606,Homo sapiens,"PRKCB","","R-HSA-5229194;R-HSA-5223304"
R-HSA-5621480,"Dectin-2 family",1,65,0.004475967497589863,0.9666400463495044,0.9666400463495044,1,12,8.937881722031879E-4,9606,Homo sapiens,"MUC19","","R-HSA-8858500"
R-HSA-3299685,"Detoxification of Reactive Oxygen Species",1,65,0.004475967497589863,0.9666400463495044,0.9666400463495044,1,34,0.0025323998212423656,9606,Homo sapiens,"NCF4","","R-HSA-1222376"
R-HSA-9694635,"Translation of structural proteins",1,65,0.004475967497589863,0.9666400463495044,0.9666400463495044,1,40,0.0029792939073439596,9606,Homo sapiens,"DAD1","","R-HSA-9694793"
R-HSA-8986944,"Transcriptional Regulation by MECP2",2,100,0.006886103842445944,0.9667666950933198,0.9667666950933198,2,77,0.005735140771637122,9606,Homo sapiens,"NOTCH1","","R-HSA-9023345;R-HSA-9023346"
R-HSA-453274,"Mitotic G2-G2/M phases",6,214,0.01473626222283432,0.9670464727248955,0.9670464727248955,21,80,0.005958587814687919,9606,Homo sapiens,"PSMA6;PSMD14;CUL1;FGFR1OP;PSMB10;RBX1","","R-HSA-380455;R-HSA-3000335;R-HSA-380294;R-HSA-8854052;R-HSA-8854051;R-HSA-8852354;R-HSA-380303;R-HSA-8853419;R-HSA-8854071;R-HSA-3000319;R-HSA-380311;R-HSA-380272;R-HSA-8853405;R-HSA-2574845;R-HSA-3000310;R-HSA-8854044;R-HSA-380283;R-HSA-3000339;R-HSA-8854041;R-HSA-2574840;R-HSA-8853496"
R-HSA-2682334,"EPH-Ephrin signaling",2,101,0.006954964880870404,0.9682015714645061,0.9682015714645061,49,56,0.004171011470281543,9606,Homo sapiens,"ELF1;EPHB4","","R-HSA-3928633;R-HSA-3928632;R-HSA-3928639;R-HSA-3928627;R-HSA-3928625;R-HSA-3928624;R-HSA-3928631;R-HSA-3928628;R-HSA-3928617;R-HSA-3928623;R-HSA-3928610;R-HSA-3928615;R-HSA-3928614;R-HSA-3928612;R-HSA-3928602;R-HSA-3928601;R-HSA-3928600;R-HSA-3928607;R-HSA-4093339;R-HSA-4093336;R-HSA-3928604;R-HSA-3928595;R-HSA-3928594;R-HSA-4093332;R-HSA-3928592;R-HSA-4093330;R-HSA-4093331;R-HSA-3928598;R-HSA-3928597;R-HSA-4093329;R-HSA-4093327;R-HSA-3928584;R-HSA-3928591;R-HSA-3928588;R-HSA-3928578;R-HSA-3928583;R-HSA-3928580;R-HSA-3928657;R-HSA-3928656;R-HSA-3928660;R-HSA-3928651;R-HSA-3928648;R-HSA-3928654;R-HSA-3928642;R-HSA-3928641;R-HSA-3928640;R-HSA-3928646;R-HSA-3928645;R-HSA-3928644"
R-HSA-6782210,"Gap-filling DNA repair synthesis and ligation in TC-NER",1,66,0.004544828536014323,0.9683441480719154,0.9683441480719154,2,2,1.4896469536719798E-4,9606,Homo sapiens,"RBX1","","R-HSA-6782227;R-HSA-6782208"
R-HSA-9006925,"Intracellular signaling by second messengers",12,366,0.025203140063352156,0.9685822052073078,0.9685822052073078,10,114,0.008490987635930284,9606,Homo sapiens,"PSMA6;IL1RL1;PSMD14;CD28;ADCY3;FOXO3;ADCY7;PSMB10;MAPK3;HDAC7;OTUD3","","R-HSA-199299;R-HSA-8944104;R-HSA-2316434;R-HSA-6807206;R-HSA-6807077;R-HSA-8850992;R-HSA-6811472;R-HSA-8944047;R-HSA-6811454;R-HSA-111930"
R-HSA-9033241,"Peroxisomal protein import",1,67,0.004613689574438783,0.9699613093892565,0.9699613093892565,3,26,0.0019365410397735737,9606,Homo sapiens,"NOS2","","R-HSA-9033233;R-HSA-9033235;R-HSA-9033236"
R-HSA-2022090,"Assembly of collagen fibrils and other multimeric structures",1,67,0.004613689574438783,0.9699613093892565,0.9699613093892565,2,26,0.0019365410397735737,9606,Homo sapiens,"COL5A1","","R-HSA-2213201;R-HSA-1474266"
R-HSA-1257604,"PIP3 activates AKT signaling",10,319,0.02196667125740256,0.9700749518113961,0.9700749518113961,9,86,0.006405481900789513,9606,Homo sapiens,"PSMA6;IL1RL1;PSMD14;CD28;FOXO3;PSMB10;MAPK3;HDAC7;OTUD3","","R-HSA-199299;R-HSA-8944104;R-HSA-2316434;R-HSA-6807206;R-HSA-6807077;R-HSA-8850992;R-HSA-6811472;R-HSA-8944047;R-HSA-6811454"
R-HSA-2029481,"FCGR activation",2,103,0.007092686957719322,0.9708944737568332,0.9708944737568332,6,6,4.4689408610159393E-4,9606,Homo sapiens,"FCGR2A;IGLV3-21","","R-HSA-2029455;R-HSA-2029452;R-HSA-2029449;R-HSA-1861621;R-HSA-2029459;R-HSA-2029457"
R-HSA-6782135,"Dual incision in TC-NER",1,68,0.004682550612863242,0.9714959602952917,0.9714959602952917,7,7,5.213764337851929E-4,9606,Homo sapiens,"RBX1","","R-HSA-6782211;R-HSA-6782131;R-HSA-9684118;R-HSA-6782224;R-HSA-6782141;R-HSA-6782204;R-HSA-6782138"
R-HSA-983189,"Kinesins",1,68,0.004682550612863242,0.9714959602952917,0.9714959602952917,2,14,0.0010427528675703858,9606,Homo sapiens,"KIF21B","","R-HSA-983259;R-HSA-983266"
R-HSA-352230,"Amino acid transport across the plasma membrane",1,68,0.004682550612863242,0.9714959602952917,0.9714959602952917,1,36,0.0026813645166095636,9606,Homo sapiens,"SLC7A10","","R-HSA-376200"
R-HSA-68875,"Mitotic Prophase",3,135,0.009296240187302025,0.9718925374894987,0.9718925374894987,3,34,0.0025323998212423656,9606,Homo sapiens,"PRKCB;MAPK3","","R-HSA-5229194;R-HSA-5223304;R-HSA-2422927"
R-HSA-1268020,"Mitochondrial protein import",1,69,0.004751411651287701,0.9729523053395457,0.9729523053395457,1,14,0.0010427528675703858,9606,Homo sapiens,"ACO2","","R-HSA-1268022"
R-HSA-180786,"Extension of Telomeres",1,69,0.004751411651287701,0.9729523053395457,0.9729523053395457,1,28,0.0020855057351407717,9606,Homo sapiens,"FEN1","","R-HSA-174446"
R-HSA-1442490,"Collagen degradation",1,69,0.004751411651287701,0.9729523053395457,0.9729523053395457,1,34,0.0025323998212423656,9606,Homo sapiens,"COL5A1","","R-HSA-1564164"
R-HSA-983231,"Factors involved in megakaryocyte development and platelet production",5,194,0.013359041454345131,0.9737604949224,0.9737604949224,7,43,0.0032027409503947563,9606,Homo sapiens,"CAPZB;DOCK7;KIF21B;JAK2;SH2B3","","R-HSA-1011598;R-HSA-983259;R-HSA-994169;R-HSA-997237;R-HSA-994148;R-HSA-983266;R-HSA-879459"
R-HSA-194138,"Signaling by VEGF",3,137,0.009433962264150943,0.9740461440582747,0.9740461440582747,9,86,0.006405481900789513,9606,Homo sapiens,"PRKCB;NCF4;PTK2B","","R-HSA-5218830;R-HSA-5218813;R-HSA-5218827;R-HSA-5218841;R-HSA-5218823;R-HSA-5218805;R-HSA-5218821;R-HSA-5218836;R-HSA-5218851"
R-HSA-211976,"Endogenous sterols",1,70,0.004820272689712161,0.9743343350858543,0.9743343350858543,1,18,0.0013406822583047818,9606,Homo sapiens,"AHR","","R-HSA-211951"
R-HSA-373755,"Semaphorin interactions",1,70,0.004820272689712161,0.9743343350858543,0.9743343350858543,1,41,0.0030537762550275583,9606,Homo sapiens,"PTPRC","","R-HSA-373746"
R-HSA-190236,"Signaling by FGFR",2,107,0.00736813111141716,0.9756358841778502,0.9756358841778502,5,142,0.010576493371071057,9606,Homo sapiens,"MAPK3","","R-HSA-5654566;R-HSA-1295634;R-HSA-5654565;R-HSA-5654562;R-HSA-5654560"
R-HSA-380284,"Loss of proteins required for interphase microtubule organization from the centrosome",1,71,0.00488913372813662,0.9756458369892125,0.9756458369892125,3,3,2.2344704305079697E-4,9606,Homo sapiens,"FGFR1OP","","R-HSA-380294;R-HSA-380272;R-HSA-380303"
R-HSA-380259,"Loss of Nlp from mitotic centrosomes",1,71,0.00488913372813662,0.9756458369892125,0.9756458369892125,2,2,1.4896469536719798E-4,9606,Homo sapiens,"FGFR1OP","","R-HSA-380272;R-HSA-380303"
R-HSA-2559586,"DNA Damage/Telomere Stress Induced Senescence",1,71,0.00488913372813662,0.9756458369892125,0.9756458369892125,6,18,0.0013406822583047818,9606,Homo sapiens,"MST1","","R-HSA-5693540;R-HSA-5682018;R-HSA-5682044;R-HSA-5693612;R-HSA-5682026;R-HSA-6792712"
R-HSA-74259,"Purine catabolism",1,71,0.00488913372813662,0.9756458369892125,0.9756458369892125,2,27,0.0020110233874571725,9606,Homo sapiens,"NUDT15","","R-HSA-2395876;R-HSA-2395869"
R-HSA-3371497,"HSP90 chaperone cycle for steroid hormone receptors (SHR)",1,71,0.00488913372813662,0.9756458369892125,0.9756458369892125,1,15,0.0011172352152539848,9606,Homo sapiens,"CAPZB","","R-HSA-5618080"
R-HSA-5690714,"CD22 mediated BCR regulation",1,72,0.00495799476656108,0.9768904057204856,0.9768904057204856,3,4,2.9792939073439596E-4,9606,Homo sapiens,"IGLV3-21","","R-HSA-5690740;R-HSA-5690702;R-HSA-5690701"
R-HSA-389661,"Glyoxylate metabolism and glycine degradation",1,72,0.00495799476656108,0.9768904057204856,0.9768904057204856,2,23,0.0017130939967227767,9606,Homo sapiens,"DLD","","R-HSA-5694018;R-HSA-6792572"
R-HSA-74751,"Insulin receptor signalling cascade",1,72,0.00495799476656108,0.9768904057204856,0.9768904057204856,2,25,0.0018620586920899747,9606,Homo sapiens,"MAPK3","","R-HSA-109823;R-HSA-109822"
R-HSA-9006934,"Signaling by Receptor Tyrosine Kinases",21,593,0.04083459578570445,0.977765929482108,0.977765929482108,77,704,0.05243557276925369,9606,Homo sapiens,"GABRB3;PRKCB;NCF4;MST1;STAT3;DOCK7;CUL1;PTPRK;FOS;RIT1;RAP1A;COL5A1;CDC37;PTK2B;TAB2;JAK2;SH2B3;HGFAC;PTPN2;MAPK3","","R-HSA-1295634;R-HSA-1562640;R-HSA-1918092;R-HSA-1918095;R-HSA-6807027;R-HSA-199959;R-HSA-203797;R-HSA-9031575;R-HSA-9610163;R-HSA-6800198;R-HSA-1963582;R-HSA-9610166;R-HSA-9612980;R-HSA-9652277;R-HSA-1470012;R-HSA-1470010;R-HSA-8852522;R-HSA-9665726;R-HSA-8875817;R-HSA-1470009;R-HSA-8875816;R-HSA-169901;R-HSA-187698;R-HSA-169904;R-HSA-5218813;R-HSA-187697;R-HSA-8875568;R-HSA-9610154;R-HSA-9610152;R-HSA-5218805;R-HSA-9610153;R-HSA-9652264;R-HSA-9610156;R-HSA-8875576;R-HSA-8875591;R-HSA-9031624;R-HSA-8954185;R-HSA-5218830;R-HSA-5218827;R-HSA-5674385;R-HSA-5218823;R-HSA-198731;R-HSA-2730595;R-HSA-5218821;R-HSA-8954179;R-HSA-6800299;R-HSA-9612639;R-HSA-2730599;R-HSA-8954182;R-HSA-198732;R-HSA-8852552;R-HSA-1253319;R-HSA-5218841;R-HSA-170965;R-HSA-8874079;R-HSA-1963589;R-HSA-198746;R-HSA-1253321;R-HSA-5218836;R-HSA-6800315;R-HSA-1253325;R-HSA-1433418;R-HSA-187746;R-HSA-170979;R-HSA-382054;R-HSA-1433456;R-HSA-198756;R-HSA-380782;R-HSA-5218851;R-HSA-5654566;R-HSA-5654565;R-HSA-5654562;R-HSA-5654560;R-HSA-1433451;R-HSA-183036;R-HSA-109823;R-HSA-109822"
R-HSA-913709,"O-linked glycosylation of mucins",1,73,0.005026855804985539,0.9780714529669077,0.9780714529669077,17,17,0.0012661999106211828,9606,Homo sapiens,"MUC19","","R-HSA-5694487;R-HSA-977071;R-HSA-977228;R-HSA-1964505;R-HSA-913675;R-HSA-1964501;R-HSA-914017;R-HSA-914018;R-HSA-914012;R-HSA-914008;R-HSA-914010;R-HSA-981497;R-HSA-914005;R-HSA-981814;R-HSA-914006;R-HSA-6786012;R-HSA-981809"
R-HSA-211981,"Xenobiotics",1,73,0.005026855804985539,0.9780714529669077,0.9780714529669077,1,22,0.0016386116490391778,9606,Homo sapiens,"AHR","","R-HSA-76472"
R-HSA-1793185,"Chondroitin sulfate/dermatan sulfate metabolism",1,73,0.005026855804985539,0.9780714529669077,0.9780714529669077,1,28,0.0020855057351407717,9606,Homo sapiens,"B3GALT6","","R-HSA-1889978"
R-HSA-8854518,"AURKA Activation by TPX2",1,74,0.005095716843409998,0.9791922167350138,0.9791922167350138,2,2,1.4896469536719798E-4,9606,Homo sapiens,"FGFR1OP","","R-HSA-8853405;R-HSA-8853419"
R-HSA-9013026,"RHOB GTPase cycle",1,75,0.005164577881834458,0.9802557701811747,0.9802557701811747,1,6,4.4689408610159393E-4,9606,Homo sapiens,"CAVIN1","","R-HSA-9013024"
R-HSA-416476,"G alpha (q) signalling events",8,283,0.019487673874122022,0.9803608523197056,0.9803608523197056,6,35,0.0026068821689259644,9606,Homo sapiens,"GRP;GPR65;PRKCQ;ADRA1D;RASGRP1;MLN;MAPK3","","R-HSA-749448;R-HSA-425861;R-HSA-749452;R-HSA-198746;R-HSA-392831;R-HSA-379048"
R-HSA-76005,"Response to elevated platelet cytosolic Ca2+",3,144,0.00991598953312216,0.9804146257255334,0.9804146257255334,5,14,0.0010427528675703858,9606,Homo sapiens,"PRKCB;PHACTR2;TAGLN2","","R-HSA-482772;R-HSA-481044;R-HSA-114553;R-HSA-114683;R-HSA-114684"
R-HSA-1650814,"Collagen biosynthesis and modifying enzymes",1,76,0.005233438920258918,0.9812650299937499,0.9812650299937499,21,51,0.0037985997318635482,9606,Homo sapiens,"COL5A1","","R-HSA-8948232;R-HSA-1650808;R-HSA-2002428;R-HSA-2002460;R-HSA-8948234;R-HSA-2022073;R-HSA-8948224;R-HSA-8948226;R-HSA-2089971;R-HSA-8948228;R-HSA-1981104;R-HSA-8948230;R-HSA-8948231;R-HSA-8948219;R-HSA-8948222;R-HSA-1981128;R-HSA-2002440;R-HSA-8944223;R-HSA-1980233;R-HSA-1981157;R-HSA-1981120"
R-HSA-3371453,"Regulation of HSF1-mediated heat shock response",2,113,0.007781297341963917,0.9813767423116956,0.9813767423116956,1,14,0.0010427528675703858,9606,Homo sapiens,"MAPK3","","R-HSA-3371531"
R-HSA-442755,"Activation of NMDA receptors and postsynaptic events",2,113,0.007781297341963917,0.9813767423116956,0.9813767423116956,1,71,0.0052882466855355284,9606,Homo sapiens,"MAPK3","","R-HSA-9619843"
R-HSA-1834949,"Cytosolic sensors of pathogen-associated DNA ",1,77,0.005302299958683377,0.9822227643495408,0.9822227643495408,2,49,0.0036496350364963502,9606,Homo sapiens,"NFKB1","","R-HSA-9604480;R-HSA-168140"
R-HSA-5218859,"Regulated Necrosis",1,77,0.005302299958683377,0.9822227643495408,0.9822227643495408,2,57,0.004245493817965142,9606,Homo sapiens,"CDC37","","R-HSA-9688459;R-HSA-9698844"
R-HSA-8856688,"Golgi-to-ER retrograde transport",3,148,0.010191433686819996,0.9833531763007344,0.9833531763007344,5,18,0.0013406822583047818,9606,Homo sapiens,"CAPZB;PLA2G4A;KIF21B","","R-HSA-8849350;R-HSA-8848484;R-HSA-6811426;R-HSA-6811423;R-HSA-8849353"
R-HSA-376176,"Signaling by ROBO receptors",6,235,0.01618234402974797,0.9834357789878667,0.9834357789878667,4,60,0.004468940861015939,9606,Homo sapiens,"PSMA6;PSMD14;CUL2;DAG1;PSMB10;RBX1","","R-HSA-9011289;R-HSA-9010872;R-HSA-9011313;R-HSA-9011300"
R-HSA-9013106,"RHOC GTPase cycle",1,79,0.005440022035532296,0.9839940317709807,0.9839940317709807,1,6,4.4689408610159393E-4,9606,Homo sapiens,"CAVIN1","","R-HSA-9013110"
R-HSA-162906,"HIV Infection",7,264,0.018179314144057292,0.9844249197149001,0.9844249197149001,8,160,0.011917175629375838,9606,Homo sapiens,"PSMA6;FEN1;PSMD14;CD28;CUL1;PSMB10;RBX1","","R-HSA-167633;R-HSA-167637;R-HSA-180603;R-HSA-180555;R-HSA-167630;R-HSA-180540;R-HSA-182876;R-HSA-180573"
R-HSA-418346,"Platelet homeostasis",2,117,0.008056741495661754,0.9844502010664135,0.9844502010664135,2,30,0.0022344704305079697,9606,Homo sapiens,"NOS2;PLA2G4A","","R-HSA-418436;R-HSA-428961"
R-HSA-1632852,"Macroautophagy",3,150,0.010329155763668916,0.9846594490132992,0.9846594490132992,19,87,0.006479964248473112,9606,Homo sapiens,"ATG16L1;PARK7;ATG5","","R-HSA-5679255;R-HSA-9646354;R-HSA-9646679;R-HSA-9641111;R-HSA-9646390;R-HSA-9641109;R-HSA-5682012;R-HSA-5678490;R-HSA-5682010;R-HSA-9646685;R-HSA-5205663;R-HSA-5683588;R-HSA-9641127;R-HSA-5682690;R-HSA-9646347;R-HSA-9641096;R-HSA-8959571;R-HSA-9646383;R-HSA-9646348"
R-HSA-427413,"NoRC negatively regulates rRNA expression",1,80,0.005508883073956756,0.9848124247055042,0.9848124247055042,3,7,5.213764337851929E-4,9606,Homo sapiens,"DNMT3B","","R-HSA-427409;R-HSA-5227490;R-HSA-433672"
R-HSA-611105,"Respiratory electron transport",2,118,0.008125602534086214,0.9851379514738389,0.9851379514738389,2,19,0.0014151646059883808,9606,Homo sapiens,"TRAP1;UQCR10","","R-HSA-164651;R-HSA-163213"
R-HSA-380270,"Recruitment of mitotic centrosome proteins and complexes",1,81,0.0055777441123812145,0.9855890251846892,0.9855890251846892,3,3,2.2344704305079697E-4,9606,Homo sapiens,"FGFR1OP","","R-HSA-380311;R-HSA-380455;R-HSA-380283"
R-HSA-4086398,"Ca2+ pathway",1,81,0.0055777441123812145,0.9855890251846892,0.9855890251846892,2,27,0.0020110233874571725,9606,Homo sapiens,"NFATC1","","R-HSA-4551465;R-HSA-4551451"
R-HSA-3108214,"SUMOylation of DNA damage response and repair proteins",1,81,0.0055777441123812145,0.9855890251846892,0.9855890251846892,1,24,0.0017875763444063757,9606,Homo sapiens,"HDAC7","","R-HSA-3000383"
R-HSA-2672351,"Stimuli-sensing channels",2,119,0.008194463572510673,0.9857960900596677,0.9857960900596677,6,28,0.0020855057351407717,9606,Homo sapiens,"CLCA2;TRPM3","","R-HSA-2744361;R-HSA-9659568;R-HSA-5333671;R-HSA-3295579;R-HSA-2744242;R-HSA-2684901"
R-HSA-9018519,"Estrogen-dependent gene expression",3,154,0.010604599917366755,0.9869835287141123,0.9869835287141123,6,66,0.004915834947117533,9606,Homo sapiens,"NR5A2;MST1;FOS","","R-HSA-9009371;R-HSA-9011950;R-HSA-9012000;R-HSA-9023859;R-HSA-9009378;R-HSA-9023860"
R-HSA-380287,"Centrosome maturation",1,83,0.005715466189230134,0.9870252662773714,0.9870252662773714,6,6,4.4689408610159393E-4,9606,Homo sapiens,"FGFR1OP","","R-HSA-380311;R-HSA-380455;R-HSA-380294;R-HSA-380272;R-HSA-380303;R-HSA-380283"
R-HSA-917937,"Iron uptake and transport",1,83,0.005715466189230134,0.9870252662773714,0.9870252662773714,4,34,0.0025323998212423656,9606,Homo sapiens,"CUL1","","R-HSA-5691108;R-HSA-5691167;R-HSA-5691131;R-HSA-5691176"
R-HSA-6781827,"Transcription-Coupled Nucleotide Excision Repair (TC-NER)",1,85,0.0058531882660790525,0.988318537148231,0.988318537148231,14,17,0.0012661999106211828,9606,Homo sapiens,"RBX1","","R-HSA-6782211;R-HSA-9684118;R-HSA-6782208;R-HSA-6781867;R-HSA-6781833;R-HSA-6782069;R-HSA-6782004;R-HSA-6782131;R-HSA-6782227;R-HSA-6782224;R-HSA-6782141;R-HSA-6782204;R-HSA-6782138;R-HSA-6782234"
R-HSA-9664417,"Leishmania phagocytosis",3,157,0.010811183032640132,0.9885006957307745,0.9885006957307745,13,27,0.0020110233874571725,9606,Homo sapiens,"IGLV3-21;MAPK3","","R-HSA-9664275;R-HSA-9664273;R-HSA-2029469;R-HSA-9664406;R-HSA-9666426;R-HSA-9666458;R-HSA-9666425;R-HSA-9666430;R-HSA-9666428;R-HSA-9666435;R-HSA-9666433;R-HSA-9664261;R-HSA-9664397"
R-HSA-9664407,"Parasite infection",3,157,0.010811183032640132,0.9885006957307745,0.9885006957307745,13,27,0.0020110233874571725,9606,Homo sapiens,"IGLV3-21;MAPK3","","R-HSA-9664275;R-HSA-9664273;R-HSA-2029469;R-HSA-9664406;R-HSA-9666426;R-HSA-9666458;R-HSA-9666425;R-HSA-9666430;R-HSA-9666428;R-HSA-9666435;R-HSA-9666433;R-HSA-9664261;R-HSA-9664397"
R-HSA-9664422,"FCGR3A-mediated phagocytosis",3,157,0.010811183032640132,0.9885006957307745,0.9885006957307745,13,27,0.0020110233874571725,9606,Homo sapiens,"IGLV3-21;MAPK3","","R-HSA-9664275;R-HSA-9664273;R-HSA-2029469;R-HSA-9664406;R-HSA-9666426;R-HSA-9666458;R-HSA-9666425;R-HSA-9666430;R-HSA-9666428;R-HSA-9666435;R-HSA-9666433;R-HSA-9664261;R-HSA-9664397"
R-HSA-2219528,"PI3K/AKT Signaling in Cancer",2,124,0.00853876876463297,0.9886839320491462,0.9886839320491462,2,21,0.0015641293013555788,9606,Homo sapiens,"CD28;FOXO3","","R-HSA-2399992;R-HSA-2400009"
R-HSA-73854,"RNA Polymerase I Promoter Clearance",1,87,0.005990910342927971,0.9894830528127545,0.9894830528127545,1,10,7.448234768359899E-4,9606,Homo sapiens,"MAPK3","","R-HSA-73722"
R-HSA-2151201,"Transcriptional activation of mitochondrial biogenesis",1,88,0.006059771381352431,0.9900210797055864,0.9900210797055864,1,32,0.0023834351258751676,9606,Homo sapiens,"CRTC3","","R-HSA-1368140"
R-HSA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,88,0.006059771381352431,0.9900210797055864,0.9900210797055864,1,33,0.0024579174735587664,9606,Homo sapiens,"B3GALT6","","R-HSA-1889978"
R-HSA-9006931,"Signaling by Nuclear Receptors",11,384,0.026442638754992424,0.9901830741003868,0.9901830741003868,21,192,0.014300610755251006,9606,Homo sapiens,"DAP;PPP5C;NR5A2;MST1;RARB;FOS;FOXO3;DLD;MAPK3","","R-HSA-5634103;R-HSA-9032751;R-HSA-9011950;R-HSA-198731;R-HSA-203946;R-HSA-9012000;R-HSA-9625465;R-HSA-9009378;R-HSA-8939203;R-HSA-8939204;R-HSA-9009371;R-HSA-9625479;R-HSA-9632868;R-HSA-5334854;R-HSA-9023859;R-HSA-9632873;R-HSA-9624526;R-HSA-9632910;R-HSA-9624527;R-HSA-9023860;R-HSA-9709547"
R-HSA-5250941,"Negative epigenetic regulation of rRNA expression",1,89,0.0061286324197768905,0.9905316166208195,0.9905316166208195,3,12,8.937881722031879E-4,9606,Homo sapiens,"DNMT3B","","R-HSA-427409;R-HSA-5227490;R-HSA-433672"
R-HSA-6796648,"TP53 Regulates Transcription of DNA Repair Genes",1,89,0.0061286324197768905,0.9905316166208195,0.9905316166208195,2,17,0.0012661999106211828,9606,Homo sapiens,"FOS","","R-HSA-6806412;R-HSA-6806394"
R-HSA-977225,"Amyloid fiber formation",1,89,0.0061286324197768905,0.9905316166208195,0.9905316166208195,3,33,0.0024579174735587664,9606,Homo sapiens,"TSPAN14","","R-HSA-9010074;R-HSA-9010113;R-HSA-9010034"
R-HSA-2029480,"Fcgamma receptor (FCGR) dependent phagocytosis",4,193,0.013290180415920672,0.9905445007636932,0.9905445007636932,18,42,0.0031282586027111575,9606,Homo sapiens,"FCGR2A;IGLV3-21;MAPK3","","R-HSA-2197697;R-HSA-2029469;R-HSA-2029467;R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-2029271;R-HSA-1861621;R-HSA-2029268;R-HSA-2029458;R-HSA-2029459;R-HSA-2029457;R-HSA-2029455;R-HSA-2029452;R-HSA-2029453;R-HSA-2029451;R-HSA-2029449;R-HSA-2029476"
R-HSA-2029485,"Role of phospholipids in phagocytosis",2,129,0.008883073956755267,0.9909964532233079,0.9909964532233079,5,12,8.937881722031879E-4,9606,Homo sapiens,"FCGR2A;IGLV3-21","","R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-2029271;R-HSA-2029268"
R-HSA-2871809,"FCERI mediated Ca+2 mobilization",2,129,0.008883073956755267,0.9909964532233079,0.9909964532233079,4,11,8.193058245195889E-4,9606,Homo sapiens,"IGLV3-21;NFATC1","","R-HSA-2730888;R-HSA-2730833;R-HSA-2730849;R-HSA-2730867"
R-HSA-1483249,"Inositol phosphate metabolism",1,90,0.006197493458201349,0.9910160663726183,0.9910160663726183,4,71,0.0052882466855355284,9606,Homo sapiens,"IPMK","","R-HSA-1855228;R-HSA-1855206;R-HSA-1855185;R-HSA-1855233"
R-HSA-9013148,"CDC42 GTPase cycle",3,163,0.011224349263186889,0.9910409121472837,0.9910409121472837,2,6,4.4689408610159393E-4,9606,Homo sapiens,"FNBP1;DOCK7;CDC42SE2","","R-HSA-9013157;R-HSA-9013159"
R-HSA-425393,"Transport of inorganic cations/anions and amino acids/oligopeptides",3,164,0.011293210301611348,0.9914078854012063,0.9914078854012063,3,75,0.005586176076269924,9606,Homo sapiens,"SLC9A4;SLC9A8;SLC7A10","","R-HSA-426015;R-HSA-425994;R-HSA-376200"
R-HSA-5696399,"Global Genome Nucleotide Excision Repair (GG-NER)",1,92,0.006335215535050269,0.9919119618028808,0.9919119618028808,15,20,0.0014896469536719798,9606,Homo sapiens,"RBX1","","R-HSA-5690996;R-HSA-5691006;R-HSA-5696670;R-HSA-5696664;R-HSA-5691000;R-HSA-6790487;R-HSA-6790454;R-HSA-5690213;R-HSA-5689317;R-HSA-5689861;R-HSA-5690990;R-HSA-6782943;R-HSA-5696655;R-HSA-5690991;R-HSA-5690988"
R-HSA-9013404,"RAC2 GTPase cycle",1,92,0.006335215535050269,0.9919119618028808,0.9919119618028808,1,10,7.448234768359899E-4,9606,Homo sapiens,"NCF4","","R-HSA-9014424"
R-HSA-4839726,"Chromatin organization",6,256,0.017628425836661618,0.9919433906302835,0.9919433906302835,8,85,0.006330999553105914,9606,Homo sapiens,"SETD1A;DNMT3A;MST1;JAK2;NFKB1","","R-HSA-5637686;R-HSA-8865237;R-HSA-5159245;R-HSA-5244692;R-HSA-3321975;R-HSA-5212679;R-HSA-3215391;R-HSA-4827382"
